"idBank";"Dernière mise à jour";"Périodicité";"Puissance";"IDBANK pour sdmx";"Correction";"Activité";"Indicateur";"Unité";"﻿Base de l'indice";"Nature";"Zone géographique"
"010774552";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.11B - Location de longue durée de voitures et de véhicules automobiles légers";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774442";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.12Z - Location et location-bail de camions";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775220";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.21Z - Location et location-bail d'articles de loisirs et de sport";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775466";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.22Z - Location de vidéocassettes et disques vidéo";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774835";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.29Z - Location et location-bail d'autres biens personnels et domestiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774448";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.31Z - Location et location-bail de machines et équipements agricoles";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774768";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.32Z - Location et location-bail de machines et équipements pour la construction";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775304";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.33Z - Location et location-bail de machines de bureau et de matériel informatique";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775172";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.34Z - Location et location-bail de matériels de transport par eau";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775003";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.35Z - Location et location-bail de matériels de transport aérien";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774979";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.39Z - Location et location-bail d'autres machines, équipements et biens matériels n.c.a.";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774643";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"77.40Z - Location-bail de propriété intellectuelle et de produits similaires, à l'exception des oeuvres soumises à copyright";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774467";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"78.10Z - Activités des agences de placement de main-d'oeuvre";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775425";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"78.20Z - Activités des agences de travail temporaire";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774946";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"78.30Z - Autre mise à disposition de ressources humaines";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774450";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"79.11Z - Activités des agences de voyage";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775262";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"79.12Z - Activités des voyagistes";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774812";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"79.90Z - Autres services de réservation et activités connexes";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774470";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"80.10Z - Activités de sécurité privée";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774887";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"80.20Z - Activités liées aux systèmes de sécurité";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775004";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"80.30Z - Activités d'enquête";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774967";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"81.10Z - Activités combinées de soutien lié aux bâtiments";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775251";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"81.21Z - Nettoyage courant des bâtiments";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774909";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"81.22Z - Autres activités de nettoyage des bâtiments et nettoyage industriel";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774678";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"81.29A - Désinfection, désinsectisation, dératisation";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774596";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"81.29B - Autres activités de nettoyage n.c.a.";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775388";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"81.30Z - Services d'aménagement paysager";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775359";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.11Z - Services administratifs combinés de bureau";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774845";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.19Z - Photocopie, préparation de documents et autres activités spécialisées de soutien de bureau";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774762";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.20Z - Activités de centres d'appels";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774547";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.30Z - Organisation de foires, salons professionnels et congrès";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774608";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.91Z - Activités des agences de recouvrement de factures et des sociétés d'information financière sur la clientèle";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774360";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.92Z - Activités de conditionnement";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774363";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"82.99Z - Autres activités de soutien aux entreprises n.c.a.";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774571";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"90.01Z - Arts du spectacle vivant";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774351";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"90.02Z - Activités de soutien au spectacle vivant";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774488";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"90.03A - Création artistique relevant des arts plastiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775365";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"90.03B - Autre création artistique";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775027";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"90.04Z - Gestion de salles de spectacles";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774854";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"91.01Z - Gestion des bibliothèques et des archives";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775379";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"91.02Z - Gestion des musées";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775411";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"91.03Z - Gestion des sites et monuments historiques et des attractions touristiques similaires";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774554";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"91.04Z - Gestion des jardins botaniques et zoologiques et des réserves naturelles";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774383";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"92.00Z - Organisation de jeux de hasard et d'argent";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775208";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"93.11Z - Gestion d'installations sportives";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775166";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"93.12Z - Activités de clubs de sports";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775087";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"93.13Z - Activités des centres de culture physique";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774494";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"93.19Z - Autres activités liées au sport";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774361";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"93.21Z - Activités des parcs d'attractions et parcs à thèmes";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775470";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"93.29Z - Autres activités récréatives et de loisirs";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775072";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.11Z - Réparation d'ordinateurs et d'équipements périphériques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775150";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.12Z - Réparation d'équipements de communication";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774385";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.21Z - Réparation de produits électroniques grand public";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774431";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.22Z - Réparation d'appareils électroménagers et d'équipements pour la maison et le jardin";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774534";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.23Z - Réparation de chaussures et d'articles en cuir";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774580";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.24Z - Réparation de meubles et d'équipements du foyer";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775057";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.25Z - Réparation d'articles d'horlogerie et de bijouterie";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774957";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"95.29Z - Réparation d'autres biens personnels et domestiques";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775161";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"96.01A - Blanchisserie-teinturerie de gros";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774465";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"96.01B - Blanchisserie-teinturerie de détail";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774917";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"96.02A - Coiffure";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774805";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"96.02B - Soins de beauté";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010774550";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"96.03Z - Services funéraires";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775464";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"96.04Z - Entretien corporel";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
"010775086";"29/03/2024 08:45";"Mensuelle";"0";"BDM";"Non corrigé";"96.09Z - Autres services personnels n.c.a.";"Indice de chiffre d'affaires dans les services";"sans objet";"2021";"Indice en valeur";"France"
""
"Codes"
""
"Q";"Couvert par le secret statistique"
"E";"Estimation"
"F";"Prévision"
"P";"Provisoire"
"SD";"Valeur semi-définitive"
"R";"Révision"
"A";"Valeur normale"
"N";"Valeur non significative"
"O";"Valeur manquante"
"U";"Valeur atypique"
